"id","age55","year","hsat","female","yearsed1","empstat"
264801,2,1989,3,0,10.5,3
264801,3,1990,5,0,10.5,3
264801,4,1991,5,0,10.5,2
264801,5,1992,5,0,10.5,3
266101,0,1991,5,0,10.5,1
266101,1,1992,8,0,10.5,1
266101,2,1993,4,0,10.5,1
266101,3,1994,8,0,10.5,1
266101,4,1995,4,0,10.5,1
266101,5,1996,7,0,10.5,1
266201,0,1987,7,1,9,3
266201,1,1988,4,1,9,2
266201,2,1989,5,1,9,2
266201,3,1990,4,1,9,2
266201,4,1991,5,1,9,2
266201,5,1992,5,1,9,2
266301,0,1984,3,0,11.5,3
266301,1,1985,5,0,11.5,3
266301,2,1986,5,0,11.5,3
266301,3,1987,5,0,11.5,3
266301,4,1988,5,0,11.5,3
266301,5,1989,5,0,11.5,3
266901,0,1987,5,0,10.5,1
266901,1,1988,5,0,10.5,1
266901,2,1989,8,0,10.5,1
266901,3,1990,7,0,10.5,1
266901,4,1991,8,0,10.5,1
266901,5,1992,8,0,10.5,1
267201,0,1992,8,0,10.5,1
267201,1,1993,7,0,10.5,1
267201,2,1994,0,0,10.5,1
267201,3,1995,0,0,10.5,1
267201,4,1996,0,0,10.5,2
267201,5,1997,0,0,10.5,3
267301,0,1995,3,0,9,1
267301,1,1996,5,0,9,1
267301,2,1997,3,0,9,1
267301,3,1998,5,0,9,3
267301,4,1999,1,0,9,3
267301,5,2000,7,0,9,3
267501,0,1998,5,0,11,1
267501,1,1999,5,0,11,1
267501,2,2000,6,0,11,1
267501,3,2001,5,0,11,1
267501,4,2002,6,0,11,1
267501,5,2003,6,0,11,1
267601,0,1984,5,1,16,2
267601,1,1985,5,1,16,1
267601,2,1986,3,1,16,1
267601,3,1987,5,1,16,2
267601,4,1988,3,1,16,2
267601,5,1989,7,1,16,1
267701,0,1994,10,0,10.5,1
267701,1,1995,9,0,10.5,1
267701,2,1996,8,0,10.5,1
267701,3,1997,8,0,10.5,1
267701,4,1998,8,0,10.5,1
267701,5,1999,7,0,10.5,1
268401,0,2003,6,0,10.5,1
268401,1,2004,6,0,10.5,1
268401,2,2005,6,0,10.5,1
268401,3,2006,5,0,10.5,1
268601,0,1987,4,0,9,2
268601,1,1988,3,0,9,3
268601,2,1989,4,0,9,3
268601,3,1990,4,0,9,3
268601,4,1991,3,0,9,3
268601,5,1992,5,0,9,3
269601,0,1995,2,0,11,1
269601,1,1996,9,0,11,2
269601,2,1997,9,0,11,1
269601,3,1998,9,0,11,1
269601,4,1999,8,0,11,1
269601,5,2000,8,0,11,1
269801,0,2005,5,0,10.5,3
269801,1,2006,5,0,10.5,3
270201,0,1985,7,0,9,2
270201,1,1986,10,0,9,1
270201,2,1987,10,0,9,1
270201,3,1988,9,0,9,1
270201,4,1989,5,0,9,1
270201,5,1990,10,0,9,1
271901,0,1997,4,0,10.5,3
271901,1,1998,6,0,10.5,3
271901,2,1999,5,0,10.5,3
271901,3,2000,5,0,10.5,3
271901,4,2001,5,0,10.5,3
271901,5,2002,4,0,10.5,3
272101,0,1989,7,0,10.5,2
272101,1,1990,8,0,10.5,3
272101,2,1991,9,0,10.5,3
272101,3,1992,8,0,10.5,3
272101,4,1993,6,0,10.5,2
272201,0,1998,3,0,16,3
272201,1,1999,1,0,16,3
272201,2,2000,3,0,16,3
272201,3,2001,1,0,16,3
272201,4,2002,2,0,16,3
272201,5,2003,4,0,16,3
272301,0,1989,5,0,10.5,1
272301,1,1990,0,0,10.5,1
272401,0,1988,8,0,13,1
272401,1,1989,7,0,13,1
272401,2,1990,6,0,13,1
272401,3,1991,6,0,13,1
272401,4,1992,7,0,13,1
272401,5,1993,7,0,13,1
272701,0,2002,8,0,10.5,1
272701,1,2003,5,0,10.5,2
272701,2,2004,9,0,10.5,1
273201,0,1993,5,1,10.5,1
273201,1,1994,8,1,10.5,1
273201,2,1995,5,1,10.5,2
273201,3,1996,5,1,10.5,2
273201,4,1997,5,1,10.5,2
273401,0,1985,7,1,11,2
273401,1,1986,7,1,11,1
273401,2,1987,8,1,11,2
273401,3,1988,7,1,11,2
273401,4,1989,2,1,11,2
273401,5,1990,3,1,11,1
273601,0,1990,8,0,10.5,1
273601,1,1991,6,0,10.5,1
273601,2,1992,5,0,10.5,1
273601,4,1994,3,0,10.5,1
273601,5,1995,8,0,10.5,1
273701,1,1990,0,0,9,3
273701,2,1991,0,0,9,3
273701,3,1992,0,0,9,3
273701,4,1993,0,0,9,3
273701,5,1994,1,0,9,3
274501,0,2005,5,0,10.5,1
274501,1,2006,3,0,10.5,1
274801,0,1986,9,0,11,1
274801,1,1987,6,0,11,1
274801,2,1988,9,0,11,1
275405,0,2004,3,0,9,3
275405,1,2005,3,0,9,3
275405,2,2006,2,0,9,3
275501,0,1992,0,0,10.5,2
275501,1,1993,5,0,10.5,1
275501,2,1994,0,0,10.5,1
276201,0,1992,6,0,11,1
276201,1,1993,8,0,11,1
276201,2,1994,5,0,11,1
276201,3,1995,5,0,11,1
276201,4,1996,7,0,11,1
276201,5,1997,3,0,11,1
276801,0,1999,7,0,12,1
276801,1,2000,7,0,12,1
277001,0,2003,7,0,10.5,1
277001,1,2004,6,0,10.5,1
277001,2,2005,4,0,10.5,1
277001,3,2006,6,0,10.5,1
277301,0,1989,5,0,10.5,1
277301,1,1990,5,0,10.5,1
277301,2,1991,7,0,10.5,1
277301,3,1992,5,0,10.5,1
277301,4,1993,5,0,10.5,1
277301,5,1994,5,0,10.5,1
277501,0,1985,2,0,10.5,1
277501,1,1986,4,0,10.5,1
277501,2,1987,5,0,10.5,1
277501,3,1988,2,0,10.5,1
277501,4,1989,3,0,10.5,1
277501,5,1990,6,0,10.5,3
277801,0,1999,7,1,12,1
277801,1,2000,7,1,12,1
277801,2,2001,5,1,12,1
277801,3,2002,4,1,12,2
277801,4,2003,6,1,12,2
277801,5,2004,5,1,12,2
277901,0,1990,6,1,9,1
277901,1,1991,7,1,9,1
277901,2,1992,7,1,9,1
277901,3,1993,6,1,9,1
277901,4,1994,7,1,9,1
277901,5,1995,7,1,9,1
278001,0,1997,6,0,11,1
278001,1,1998,6,0,11,1
278001,2,1999,4,0,11,1
278001,3,2000,2,0,11,1
278001,4,2001,7,0,11,3
278001,5,2002,6,0,11,3
278201,0,1984,8,0,11,1
278201,1,1985,3,0,11,1
278201,2,1986,6,0,11,2
278201,3,1987,6,0,11,3
278501,0,1994,4,0,9,1
278501,1,1995,2,0,9,1
278501,2,1996,7,0,9,1
278501,3,1997,5,0,9,1
278501,4,1998,0,0,9,2
278501,5,1999,2,0,9,2
279001,0,1993,8,0,10.5,1
279001,1,1994,7,0,10.5,1
279001,2,1995,7,0,10.5,1
279001,3,1996,7,0,10.5,2
279001,4,1997,7,0,10.5,1
280101,0,1988,3,0,10.5,1
280101,1,1989,3,0,10.5,1
280101,2,1990,6,0,10.5,1
280101,3,1991,6,0,10.5,1
280101,4,1992,5,0,10.5,1
280101,5,1993,7,0,10.5,1
280601,0,1987,6,0,11,1
280601,1,1988,6,0,11,1
280601,2,1989,5,0,11,1
280601,3,1990,5,0,11,1
280601,4,1991,7,0,11,1
280601,5,1992,5,0,11,1
280901,0,1987,5,0,10.5,1
280901,1,1988,7,0,10.5,1
280901,2,1989,5,0,10.5,1
280901,3,1990,4,0,10.5,1
280901,4,1991,5,0,10.5,1
280901,5,1992,6,0,10.5,1
282501,0,2000,7,1,11.5,1
282501,1,2001,8,1,11.5,1
282501,2,2002,5,1,11.5,1
282501,3,2003,8,1,11.5,2
282501,4,2004,8,1,11.5,3
282501,5,2005,8,1,11.5,3
282801,0,1988,8,0,11.5,1
282801,1,1989,2,0,11.5,1
282801,2,1990,5,0,11.5,2
282801,3,1991,3,0,11.5,3
282801,4,1992,6,0,11.5,3
282801,5,1993,8,0,11.5,3
282901,0,1996,8,0,10.5,1
282901,1,1997,8,0,10.5,2
282901,2,1998,6,0,10.5,2
282901,3,1999,9,0,10.5,1
282901,4,2000,8,0,10.5,3
282901,5,2001,7,0,10.5,3
283101,0,1985,5,0,10.5,1
283101,1,1986,6,0,10.5,1
283101,2,1987,4,0,10.5,1
283101,3,1988,4,0,10.5,1
283101,4,1989,6,0,10.5,1
283101,5,1990,5,0,10.5,1
283804,0,2003,5,1,10.5,3
283804,1,2004,7,1,10.5,2
283804,2,2005,6,1,10.5,2
283804,3,2006,6,1,10.5,3
283901,0,1986,8,0,9,1
283901,1,1987,2,0,9,1
283901,2,1988,8,0,9,1
283901,3,1989,4,0,9,1
283901,4,1990,5,0,9,2
283901,5,1991,4,0,9,1
284101,0,1984,8,0,12,1
284101,1,1985,8,0,12,1
284101,2,1986,5,0,12,1
284101,3,1987,6,0,12,1
284101,4,1988,5,0,12,1
284101,5,1989,3,0,12,1
284201,1,1990,8,0,14,1
284201,2,1991,8,0,14,1
284201,3,1992,10,0,14,1
284201,4,1993,8,0,14,2
284201,5,1994,4,0,14,2
284302,0,2004,7,1,10.5,1
284302,1,2005,7,1,10.5,1
284302,2,2006,7,1,10.5,1
284401,0,1990,6,0,10.5,1
284401,1,1991,9,0,10.5,1
284401,2,1992,7,0,10.5,1
284401,3,1993,8,0,10.5,1
284401,4,1994,9,0,10.5,1
284401,5,1995,7,0,10.5,2
284501,0,1998,4,1,14.5,3
284501,2,2000,7,1,14.5,3
284501,3,2001,3,1,14.5,3
284501,4,2002,4,1,14.5,3
284501,5,2003,4,1,14.5,3
284801,0,1990,8,0,10.5,1
284801,1,1991,7,0,10.5,1
284801,2,1992,8,0,10.5,1
285101,0,1991,9,0,11,1
285101,1,1992,8,0,11,1
285101,2,1993,9,0,11,1
285101,3,1994,8,0,11,1
285101,4,1995,9,0,11,3
285101,5,1996,8,0,11,3
285401,0,1992,4,0,9,1
285401,1,1993,7,0,9,1
285401,2,1994,4,0,9,1
285401,3,1995,4,0,9,3
285401,4,1996,7,0,9,3
285401,5,1997,4,0,9,3
285501,0,1991,4,0,9,1
285501,1,1992,6,0,9,1
285601,0,1984,7,0,10,1
285601,1,1985,8,0,10,1
285601,2,1986,10,0,10,1
285601,3,1987,2,0,10,1
285601,4,1988,3,0,10,1
285601,5,1989,3,0,10,1
285801,0,1992,8,0,10.5,1
285801,1,1993,7,0,10.5,1
285801,2,1994,8,0,10.5,1
285801,3,1995,8,0,10.5,1
285801,4,1996,9,0,10.5,1
285801,5,1997,8,0,10.5,1
286901,0,1991,8,1,10.5,1
286901,1,1992,9,1,10.5,2
286901,2,1993,9,1,10.5,2
286901,3,1994,7,1,10.5,3
286901,4,1995,5,1,10.5,3
286901,5,1996,9,1,10.5,3
287201,0,1992,10,0,18,1
287201,1,1993,9,0,18,1
287201,2,1994,9,0,18,2
287201,3,1995,10,0,18,1
287201,4,1996,8,0,18,1
287201,5,1997,7,0,18,1
287301,0,1984,3,1,9,3
287301,1,1985,3,1,9,3
287301,2,1986,4,1,9,2
287301,3,1987,8,1,9,2
287301,4,1988,4,1,9,2
287301,5,1989,4,1,9,3
287401,0,1984,7,0,10.5,1
287401,1,1985,9,0,10.5,1
287401,2,1986,5,0,10.5,1
287401,3,1987,8,0,10.5,1
287401,4,1988,9,0,10.5,1
287401,5,1989,10,0,10.5,2
287703,0,1993,5,1,9,1
287703,1,1994,7,1,9,1
287703,2,1995,4,1,9,1
287703,3,1996,7,1,9,2
287703,4,1997,6,1,9,3
287703,5,1998,3,1,9,3
288201,0,1987,8,0,9,1
288201,1,1988,3,0,9,1
288201,2,1989,8,0,9,1
288201,3,1990,6,0,9,1
288201,4,1991,8,0,9,1
288201,5,1992,7,0,9,2
288402,0,1993,3,1,9,2
288402,1,1994,4,1,9,3
288402,2,1995,7,1,9,3
288402,3,1996,6,1,9,2
288402,4,1997,6,1,9,1
288402,5,1998,6,1,9,2
288801,0,1994,7,0,9,1
288801,1,1995,7,0,9,1
288801,2,1996,6,0,9,1
288801,3,1997,7,0,9,1
288801,4,1998,7,0,9,1
288801,5,1999,6,0,9,2
289601,0,1998,4,0,10.5,3
289601,1,1999,2,0,10.5,3
289601,2,2000,2,0,10.5,3
289601,3,2001,0,0,10.5,3
289601,4,2002,1,0,10.5,3
289701,0,1992,3,0,10.5,1
289701,1,1993,2,0,10.5,2
289701,2,1994,3,0,10.5,3
289701,3,1995,1,0,10.5,3
289701,4,1996,3,0,10.5,3
289701,5,1997,4,0,10.5,3
290201,0,1994,8,0,9,1
290201,1,1995,7,0,9,1
290201,2,1996,6,0,9,1
290201,3,1997,4,0,9,1
290201,4,1998,7,0,9,1
290201,5,1999,8,0,9,1
290801,0,1989,5,0,10.5,1
290801,1,1990,5,0,10.5,1
290801,2,1991,5,0,10.5,1
290801,3,1992,6,0,10.5,1
290801,4,1993,5,0,10.5,1
290801,5,1994,4,0,10.5,1
291301,0,1992,6,0,9,1
291301,1,1993,5,0,9,1
291301,2,1994,5,0,9,2
291301,3,1995,5,0,9,3
291301,4,1996,4,0,9,3
291301,5,1997,4,0,9,3
291701,0,1994,7,0,11.5,1
291701,1,1995,7,0,11.5,1
291701,2,1996,5,0,11.5,1
291701,3,1997,7,0,11.5,1
291701,4,1998,8,0,11.5,1
291701,5,1999,8,0,11.5,1
291801,0,1986,8,0,10.5,3
291801,1,1987,7,0,10.5,3
291801,2,1988,8,0,10.5,3
291801,3,1989,7,0,10.5,3
291801,4,1990,7,0,10.5,3
291801,5,1991,7,0,10.5,3
292001,0,1996,5,0,11,1
292001,1,1997,4,0,11,1
292001,2,1998,5,0,11,1
292001,3,1999,7,0,11,2
292001,4,2000,5,0,11,3
292001,5,2001,5,0,11,3
292101,0,1986,2,0,10.5,3
292101,1,1987,3,0,10.5,3
292101,2,1988,6,0,10.5,3
292101,3,1989,0,0,10.5,3
292101,4,1990,2,0,10.5,3
292101,5,1991,3,0,10.5,3
292401,0,1986,8,0,10.5,1
292401,1,1987,7,0,10.5,1
292401,2,1988,8,0,10.5,1
292401,3,1989,7,0,10.5,1
292401,4,1990,7,0,10.5,1
292401,5,1991,6,0,10.5,1
292601,0,1991,3,0,9,1
292601,1,1992,4,0,9,1
292601,2,1993,3,0,9,1
292601,3,1994,3,0,9,1
292601,4,1995,3,0,9,1
292601,5,1996,3,0,9,1
292701,0,1991,9,0,10.5,1
292701,1,1992,8,0,10.5,2
292701,2,1993,9,0,10.5,3
292701,3,1994,7,0,10.5,3
292701,4,1995,9,0,10.5,3
292701,5,1996,5,0,10.5,3
292801,0,1994,5,0,10.5,1
292801,1,1995,4,0,10.5,1
292801,2,1996,4,0,10.5,1
292801,3,1997,7,0,10.5,1
292801,4,1998,7,0,10.5,2
292801,5,1999,7,0,10.5,2
292901,0,1992,4,0,10.5,1
292901,1,1993,7,0,10.5,1
292901,2,1994,5,0,10.5,1
292901,3,1995,4,0,10.5,1
292901,4,1996,6,0,10.5,1
292901,5,1997,3,0,10.5,1
293201,0,1989,9,0,10.5,1
293201,1,1990,8,0,10.5,1
293201,2,1991,8,0,10.5,1
293201,3,1992,7,0,10.5,1
293201,4,1993,7,0,10.5,1
293201,5,1994,8,0,10.5,1
293301,0,1988,6,1,10.5,3
293301,1,1989,7,1,10.5,3
293301,2,1990,8,1,10.5,3
293301,3,1991,8,1,10.5,3
293301,4,1992,7,1,10.5,3
293301,5,1993,5,1,10.5,3
293901,0,1984,1,0,10.5,3
293901,1,1985,5,0,10.5,3
293901,2,1986,7,0,10.5,3
293901,3,1987,5,0,10.5,3
293901,4,1988,6,0,10.5,3
293901,5,1989,5,0,10.5,3
294001,0,1992,9,1,11.5,1
294001,1,1993,7,1,11.5,1
294001,2,1994,9,1,11.5,1
294001,3,1995,7,1,11.5,1
294001,4,1996,6,1,11.5,1
294001,5,1997,8,1,11.5,1
294201,0,1984,10,1,9,2
294201,1,1985,10,1,9,2
294201,2,1986,10,1,9,2
294201,3,1987,9,1,9,2
294201,4,1988,10,1,9,2
294201,5,1989,8,1,9,2
294501,0,1997,7,1,10.5,1
294501,1,1998,8,1,10.5,1
294501,2,1999,7,1,10.5,1
294501,3,2000,8,1,10.5,1
294501,4,2001,8,1,10.5,1
294501,5,2002,8,1,10.5,1
295101,0,1986,7,0,10.5,1
295101,1,1987,7,0,10.5,1
295101,2,1988,5,0,10.5,2
295101,3,1989,7,0,10.5,1
295101,4,1990,8,0,10.5,1
295101,5,1991,7,0,10.5,1
295301,0,1985,6,0,10.5,3
295301,1,1986,1,0,10.5,3
295301,2,1987,1,0,10.5,3
295301,3,1988,1,0,10.5,3
295301,4,1989,1,0,10.5,3
295801,0,1989,8,0,10.5,1
295801,1,1990,8,0,10.5,1
295801,2,1991,9,0,10.5,1
295801,3,1992,8,0,10.5,1
295801,4,1993,8,0,10.5,1
295801,5,1994,8,0,10.5,1
296201,0,1984,2,0,14,1
296201,1,1985,10,0,14,1
296201,2,1986,7,0,14,1
296201,3,1987,4,0,14,1
296201,4,1988,5,0,14,1
296201,5,1989,7,0,14,1
296902,0,1994,7,1,9,3
296902,1,1995,5,1,9,3
296902,2,1996,8,1,9,3
296902,3,1997,5,1,9,3
296902,4,1998,7,1,9,3
296902,5,1999,5,1,9,3
297201,0,1986,9,0,10.5,1
297201,1,1987,8,0,10.5,1
300101,0,1995,9,0,10.5,1
300101,1,1996,8,0,10.5,1
300101,2,1997,8,0,10.5,1
300101,3,1998,7,0,10.5,3
300101,4,1999,10,0,10.5,3
300101,5,2000,8,0,10.5,3
300801,0,1987,6,0,18,1
300801,1,1988,4,0,18,1
300801,2,1989,6,0,18,1
300801,3,1990,4,0,18,1
300801,4,1991,4,0,18,1
300801,5,1992,4,0,18,1
301001,0,1994,9,0,18,1
301001,1,1995,9,0,18,1
301001,2,1996,8,0,18,1
301001,3,1997,9,0,18,1
301001,4,1998,8,0,18,1
301001,5,1999,8,0,18,1
301102,0,1991,5,1,10.5,2
301102,1,1992,8,1,10.5,2
301102,2,1993,7,1,10.5,2
301102,3,1994,8,1,10.5,2
301102,4,1995,8,1,10.5,2
301102,5,1996,8,1,10.5,2
301401,0,2002,5,0,10.5,1
301401,1,2003,2,0,10.5,1
301401,2,2004,6,0,10.5,1
301401,3,2005,3,0,10.5,1
301401,4,2006,6,0,10.5,1
301701,0,1991,7,0,11,1
301701,1,1992,8,0,11,1
301701,2,1993,9,0,11,1
301701,3,1994,8,0,11,1
301701,4,1995,8,0,11,1
301701,5,1996,8,0,11,2
302901,0,2003,6,0,11.5,1
302901,1,2004,6,0,11.5,1
302901,2,2005,7,0,11.5,1
302901,3,2006,7,0,11.5,1
304002,0,1990,7,0,9,1
304002,1,1991,4,0,9,1
304002,2,1992,6,0,9,1
304002,3,1993,5,0,9,1
304002,4,1994,4,0,9,1
304002,5,1995,6,0,9,2
304601,0,1986,8,1,14.5,2
304601,1,1987,10,1,14.5,1
304601,2,1988,7,1,14.5,1
304601,3,1989,10,1,14.5,1
304601,4,1990,8,1,14.5,1
304601,5,1991,8,1,14.5,1
305101,0,1988,8,1,14,1
305101,1,1989,7,1,14,1
305101,2,1990,6,1,14,1
305101,3,1991,5,1,14,1
305101,4,1992,7,1,14,1
305101,5,1993,8,1,14,1
306101,0,1992,5,0,10.5,1
306101,1,1993,5,0,10.5,1
306101,2,1994,3,0,10.5,1
306101,3,1995,9,0,10.5,1
306101,4,1996,5,0,10.5,1
306101,5,1997,8,0,10.5,2
306801,0,1984,5,0,9,3
306801,1,1985,8,0,9,3
306801,2,1986,7,0,9,3
306801,3,1987,6,0,9,3
307101,0,2003,6,0,11.5,1
307101,1,2004,4,0,11.5,1
307101,2,2005,7,0,11.5,1
307101,3,2006,7,0,11.5,1
307301,0,1994,7,0,11,1
307301,1,1995,4,0,11,1
307301,2,1996,5,0,11,1
307301,3,1997,6,0,11,1
307301,4,1998,7,0,11,1
307301,5,1999,5,0,11,1
307401,0,1990,5,0,11,1
307401,1,1991,6,0,11,1
307401,2,1992,8,0,11,1
307401,3,1993,5,0,11,1
307401,4,1994,5,0,11,1
307401,5,1995,5,0,11,1
309001,0,1984,8,0,10.5,1
309001,1,1985,8,0,10.5,1
309001,2,1986,7,0,10.5,1
309001,3,1987,7,0,10.5,1
309001,4,1988,9,0,10.5,1
309001,5,1989,7,0,10.5,1
309101,0,1992,0,0,11,2
309101,1,1993,0,0,11,1
309101,2,1994,0,0,11,1
309101,3,1995,0,0,11,2
309101,4,1996,0,0,11,3
309101,5,1997,1,0,11,3
309201,0,1992,8,0,18,1
309201,1,1993,8,0,18,1
309201,2,1994,8,0,18,1
309201,3,1995,8,0,18,1
309201,4,1996,8,0,18,1
309201,5,1997,7,0,18,1
309301,0,1988,3,0,11,1
309301,1,1989,6,0,11,1
309301,2,1990,3,0,11,1
309301,3,1991,4,0,11,1
309301,4,1992,5,0,11,1
309301,5,1993,5,0,11,1
310401,0,1991,5,0,10.5,1
310401,1,1992,5,0,10.5,1
310401,2,1993,4,0,10.5,2
310401,3,1994,4,0,10.5,2
310401,4,1995,3,0,10.5,2
310401,5,1996,3,0,10.5,2
310601,0,1987,7,0,9,2
310601,1,1988,8,0,9,3
310601,2,1989,9,0,9,3
310601,3,1990,4,0,9,3
310602,0,1991,8,1,9,2
310602,1,1992,7,1,9,2
310602,2,1993,7,1,9,2
310602,3,1994,6,1,9,2
310602,4,1995,7,1,9,2
310602,5,1996,7,1,9,2
311101,0,2003,7,0,10.5,1
311101,1,2004,4,0,10.5,1
311101,2,2005,6,0,10.5,1
311101,3,2006,5,0,10.5,1
311201,0,1984,9,1,11,2
311201,1,1985,8,1,11,3
311201,2,1986,9,1,11,3
311201,3,1987,6,1,11,3
311201,4,1988,8,1,11,3
311501,0,1984,6,0,10.5,1
311501,1,1985,5,0,10.5,1
311501,2,1986,8,0,10.5,1
311501,3,1987,8,0,10.5,1
311501,4,1988,8,0,10.5,1
311501,5,1989,8,0,10.5,1
311801,0,1997,7,0,10.5,1
311801,1,1998,8,0,10.5,1
311902,0,2003,5,1,12,3
311902,1,2004,4,1,12,3
311902,2,2005,4,1,12,3
311902,3,2006,4,1,12,3
312001,0,1997,7,1,17,2
312001,1,1998,0,1,17,2
312001,2,1999,7,1,17,3
312001,3,2000,4,1,17,3
312001,4,2001,5,1,17,3
312001,5,2002,6,1,17,3
312101,0,2004,8,0,15,1
312101,1,2005,6,0,15,1
312101,2,2006,4,0,15,1
312301,1,1996,7,0,11,1
312301,2,1997,6,0,11,1
312301,3,1998,7,0,11,2
312301,4,1999,7,0,11,1
312301,5,2000,7,0,11,1
312401,0,1986,3,0,10.5,1
312401,1,1987,3,0,10.5,1
312401,2,1988,2,0,10.5,1
312401,3,1989,1,0,10.5,2
312401,4,1990,8,0,10.5,3
312401,5,1991,3,0,10.5,3
312502,0,1994,3,1,9,3
312502,1,1995,9,1,9,3
312502,2,1996,5,1,9,3
312502,3,1997,10,1,9,3
313101,0,2003,8,0,10.5,1
313101,1,2004,10,0,10.5,1
313101,2,2005,9,0,10.5,1
313101,3,2006,8,0,10.5,1
313501,0,1991,7,1,10.5,2
313501,1,1992,8,1,10.5,2
313501,2,1993,7,1,10.5,2
313501,3,1994,8,1,10.5,2
313501,4,1995,6,1,10.5,2
313501,5,1996,7,1,10.5,2
313901,0,1989,0,1,10.5,3
313901,1,1990,1,1,10.5,3
313901,2,1991,2,1,10.5,3
313901,3,1992,2,1,10.5,3
313901,4,1993,3,1,10.5,3
313901,5,1994,5,1,10.5,3
314201,0,1988,4,0,12,1
314201,1,1989,4,0,12,1
314201,2,1990,5,0,12,1
314201,3,1991,4,0,12,1
314201,4,1992,5,0,12,1
314201,5,1993,6,0,12,1
314301,0,1995,6,0,10.5,1
314301,1,1996,5,0,10.5,1
314301,2,1997,5,0,10.5,1
314401,0,1988,0,0,10.5,1
314401,1,1989,3,0,10.5,1
314401,2,1990,2,0,10.5,1
314401,3,1991,3,0,10.5,1
314401,4,1992,1,0,10.5,1
314401,5,1993,2,0,10.5,1
314601,0,1996,7,0,15,1
314601,1,1997,8,0,15,1
314601,2,1998,8,0,15,1
314601,3,1999,8,0,15,2
314601,4,2000,8,0,15,3
314601,5,2001,8,0,15,3
314801,0,1996,3,0,10.5,1
314801,1,1997,2,0,10.5,1
315501,0,1992,8,0,18,1
315501,1,1993,5,0,18,1
315801,0,1994,7,0,11,1
315801,1,1995,8,0,11,1
315801,2,1996,5,0,11,1
318701,0,1984,10,0,10.5,1
318701,1,1985,8,0,10.5,1
318701,2,1986,10,0,10.5,2
318701,3,1987,8,0,10.5,1
318701,4,1988,7,0,10.5,1
318701,5,1989,7,0,10.5,1
319101,0,1985,6,0,11,1
319101,1,1986,8,0,11,1
319101,2,1987,7,0,11,1
319101,3,1988,7,0,11,1
319101,4,1989,7,0,11,1
319101,5,1990,7,0,11,1
319201,0,1995,8,0,11,1
319201,1,1996,8,0,11,1
319201,2,1997,7,0,11,2
319201,3,1998,8,0,11,3
319201,4,1999,8,0,11,3
319201,5,2000,8,0,11,3
319901,0,2000,7,0,11,1
319901,1,2001,7,0,11,1
319901,2,2002,7,0,11,1
319901,3,2003,7,0,11,2
319901,4,2004,7,0,11,3
319901,5,2005,7,0,11,3
320001,0,1994,3,0,10.5,3
320001,1,1995,3,0,10.5,3
320001,2,1996,3,0,10.5,3
320001,3,1997,6,0,10.5,3
320001,4,1998,5,0,10.5,3
320001,5,1999,5,0,10.5,3
320101,0,1994,10,0,10.5,1
320101,1,1995,10,0,10.5,1
320101,2,1996,10,0,10.5,1
320101,3,1997,10,0,10.5,1
320101,4,1998,10,0,10.5,1
320101,5,1999,10,0,10.5,1
320202,0,1995,5,1,9,1
320202,1,1996,7,1,9,1
320202,2,1997,8,1,9,1
320202,4,1999,8,1,9,1
320202,5,2000,6,1,9,1
320501,0,1985,6,1,10,1
320501,1,1986,5,1,10,1
320501,2,1987,8,1,10,1
320501,3,1988,6,1,10,1
320501,4,1989,7,1,10,1
320501,5,1990,8,1,10,1
321501,0,1984,7,0,9,1
321501,1,1985,7,0,9,1
321501,2,1986,8,0,9,1
321501,3,1987,8,0,9,1
321501,4,1988,8,0,9,1
321501,5,1989,7,0,9,1
322401,0,2002,10,0,11.5,1
322401,1,2003,10,0,11.5,1
322401,2,2004,8,0,11.5,1
322401,3,2005,5,0,11.5,1
322401,4,2006,8,0,11.5,2
322901,0,1998,3,0,10.5,1
322901,1,1999,3,0,10.5,1
322901,2,2000,4,0,10.5,1
322901,3,2001,3,0,10.5,1
322901,4,2002,7,0,10.5,1
322901,5,2003,3,0,10.5,1
323001,0,1995,3,0,10.5,3
323001,1,1996,3,0,10.5,3
323001,2,1997,5,0,10.5,3
323001,3,1998,3,0,10.5,3
323001,4,1999,2,0,10.5,3
324101,0,1997,4,0,10.5,1
324101,1,1998,5,0,10.5,1
324101,2,1999,0,0,10.5,1
324101,3,2000,0,0,10.5,2
324101,4,2001,6,0,10.5,1
324101,5,2002,5,0,10.5,1
324401,0,1989,6,1,11.5,1
324401,1,1990,6,1,11.5,1
325001,0,2004,9,0,18,1
325001,1,2005,9,0,18,1
325001,2,2006,8,0,18,1
325301,0,1998,10,0,10.5,2
325301,1,1999,8,0,10.5,2
325701,0,1994,9,0,10.5,1
325701,1,1995,7,0,10.5,1
325701,2,1996,8,0,10.5,1
325701,3,1997,7,0,10.5,2
325701,4,1998,8,0,10.5,3
325701,5,1999,8,0,10.5,2
325801,0,2004,3,0,11,2
325801,1,2005,4,0,11,3
325801,2,2006,3,0,11,3
326201,0,2005,7,0,18,1
326201,1,2006,4,0,18,2
326401,0,1994,2,0,10.5,1
326401,1,1995,5,0,10.5,1
326401,2,1996,2,0,10.5,1
326401,3,1997,5,0,10.5,2
326401,4,1998,3,0,10.5,3
326401,5,1999,6,0,10.5,3
326601,0,1992,4,0,11.5,3
326601,1,1993,0,0,11.5,3
326601,2,1994,6,0,11.5,3
326601,3,1995,9,0,11.5,3
326601,4,1996,6,0,11.5,3
